"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","X","RSA_id","kr","Kx","SUF","RSHA_id","age"
24,412,16,-0.0159,-0.1214,-6.116,-0.1525,-0.1663,-6.2551,0.1887,0.200060940715573,0.4314,0.3922,0.1961,18.8873,2,NA,"Tomato_60d_1",5.6885361913338e-05,0.0181726370076541,0.00185990687494616,"Tomato_60d_1_20_1A_60",20
399,413,10,0.5378,1.402,-7.3147,0.5191,1.3968,-7.5138,0.1887,0.200043845193997,0.4314,0.3922,0.1961,18.8913,2,NA,"Tomato_60d_1",5.6882198006618e-05,0.018161967997958,0.00181120749907794,"Tomato_60d_1_20_1A_60",20
398,414,7,-0.1649,-1.2099,-8.0521,-0.1668,-1.1894,-8.2511,0.1887,0.200062140346443,0.4314,0.3922,0.1961,18.8925,2,NA,"Tomato_60d_1",5.6881248834602e-05,0.0181587672950492,0.00179334361789377,"Tomato_60d_1_20_1A_60",20
402,415,14,0.6901,0.2506,-6.3571,0.7995,0.3175,-6.5105,0.1887,0.199938815641186,0.4314,0.3922,0.1961,18.9044,2,NA,"Tomato_60d_1",5.68718362121101e-05,0.0181270269912035,0.00184226087004227,"Tomato_60d_1_20_1A_60",20
396,416,3,1.0365,0.596,-7.0612,1.0079,0.5496,-7.2536,0.1887,0.199971697997491,0.4314,0.3922,0.1961,18.9178,2,NA,"Tomato_60d_1",5.68612371245981e-05,0.0180912858087217,0.00185776386255433,"Tomato_60d_1_20_1A_60",20
401,417,2,0.4247,1.3529,-9.0099,0.4181,1.3823,-9.2077,0.1887,0.200081883237839,0.4314,0.3922,0.1961,18.9356,2,NA,"Tomato_60d_1",5.68471577396942e-05,0.0180438087155743,0.00178125449471706,"Tomato_60d_1_20_1A_60",20
404,418,15,0.2201,-0.6264,-6.0211,0.2778,-0.8083,-6.081,0.1887,0.200012274623334,0.4314,0.3922,0.1961,18.9365,2,NA,"Tomato_60d_1",5.68464458606822e-05,0.0180414081883927,0.00185185572370034,"Tomato_60d_1_20_1A_60",20
407,419,6,0.6531,-1.1887,-9.444,0.6629,-1.1688,-9.6428,0.1887,0.200033722157039,0.4314,0.3922,0.1961,18.9388,2,NA,"Tomato_60d_1",5.68446266143182e-05,0.0180352735078174,0.00173654202935411,"Tomato_60d_1_20_1A_60",20
408,420,1,1.6565,-0.7362,-11.4144,1.6258,-0.7543,-11.6112,0.1887,0.200000849998193,0.4314,0.3922,0.1961,18.9463,2,NA,"Tomato_60d_1",5.68386942892183e-05,0.0180152691146374,0.00164782593126407,"Tomato_60d_1_20_1A_60",20
403,421,11,1.0066,-0.1447,-6.5715,1.0355,-0.1801,-6.7662,0.1887,0.199991149804185,0.4314,0.3922,0.1961,18.9472,2,NA,"Tomato_60d_1",5.68379824102063e-05,0.0180128685874557,0.00184151142336503,"Tomato_60d_1_20_1A_60",20
411,422,13,-1.1213,1.1004,-6.6873,-1.1685,1.2097,-6.848,0.1887,0.199997049978244,0.4314,0.3922,0.1961,18.9553,2,NA,"Tomato_60d_1",5.68315754990983e-05,0.0179912638428212,0.00181706266804179,"Tomato_60d_1_20_1A_60",20
406,423,8,1.8112,-1.1761,-6.408,1.8728,-1.1861,-6.598,0.1887,0.199986399537568,0.4314,0.3922,0.1961,18.9597,2,NA,"Tomato_60d_1",5.68280952017063e-05,0.0179795279321556,0.00183546604864098,"Tomato_60d_1_20_1A_60",20
397,424,12,0.1542,0.6084,-5.9321,0.1947,0.7114,-6.0987,0.1887,0.20001202463852,0.4314,0.3922,0.1961,18.9748,2,NA,"Tomato_60d_1",5.68161514538384e-05,0.017939252420553,0.00186096304460859,"Tomato_60d_1_20_1A_60",20
152,425,0,0.2817,-0.1786,-22.8135,0.2828,-0.1624,-23.0128,0.1887,0.199960346068912,0.4314,0.3922,0.1961,18.9811,1,NA,"Tomato_60d_1",5.68111683007544e-05,0.0179224487302817,0.00194147254360564,"Tomato_60d_1_20_1A_60",20
415,426,14,0.7995,0.3175,-6.5105,0.8726,0.405,-6.6749,0.1887,0.200068038426931,0.4314,0.3922,0.1961,18.9834,2,NA,"Tomato_60d_1",5.68093490543904e-05,0.0179163140497065,0.00183788156766436,"Tomato_60d_1_20_1A_60",20
413,427,10,0.5191,1.3968,-7.5138,0.5155,1.3697,-7.7119,0.1887,0.199977448728601,0.4314,0.3922,0.1961,18.9845,2,NA,"Tomato_60d_1",5.68084789800425e-05,0.0179133800720401,0.00180530973559518,"Tomato_60d_1_20_1A_60",20
414,428,7,-0.1668,-1.1894,-8.2511,-0.1236,-1.1967,-8.4462,0.1887,0.199958845765823,0.4314,0.3922,0.1961,18.9939,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00178724830382585,"Tomato_60d_1_20_1A_60",20
412,429,16,-0.1525,-0.1663,-6.2551,-0.2818,-0.2091,-6.4016,0.1887,0.200031447527633,0.4314,0.3922,0.1961,18.9967,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00185440934079885,"Tomato_60d_1_20_1A_60",20
405,430,9,0.343,1.1237,-5.7552,0.3947,1.2653,-5.8866,0.1887,0.199973523247454,0.4314,0.3922,0.1961,19.026,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00186684726968932,"Tomato_60d_1_20_1A_60",20
410,431,4,1.8714,-0.1484,-7.0788,1.889,-0.1408,-7.2779,0.1887,0.200020823915911,0.4314,0.3922,0.1961,19.027,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00184614741711518,"Tomato_60d_1_20_1A_60",20
419,432,6,0.6629,-1.1688,-9.6428,0.6865,-1.1428,-9.8397,0.1887,0.200006424896803,0.4314,0.3922,0.1961,19.0306,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00173214826434124,"Tomato_60d_1_20_1A_60",20
422,433,13,-1.1685,1.2097,-6.848,-1.201,1.3149,-7.0149,0.1887,0.199947243041758,0.4314,0.3922,0.1961,19.0315,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00181214173703154,"Tomato_60d_1_20_1A_60",20
409,434,5,1.8198,0.1705,-6.0887,1.8306,0.1643,-6.2883,0.1887,0.199988099645953,0.4314,0.3922,0.1961,19.0344,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00186803527733796,"Tomato_60d_1_20_1A_60",20
420,435,1,1.6258,-0.7543,-11.6112,1.597,-0.7793,-11.8075,0.1887,0.199970322798158,0.4314,0.3922,0.1961,19.0418,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00164404305612895,"Tomato_60d_1_20_1A_60",20
418,436,15,0.2778,-0.8083,-6.081,0.3319,-0.9852,-6.1569,0.1887,0.199953069493819,0.4314,0.3922,0.1961,19.0432,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00184736298227836,"Tomato_60d_1_20_1A_60",20
417,437,2,0.4181,1.3823,-9.2077,0.42,1.403,-9.4066,0.1887,0.199983274300626,0.4314,0.3922,0.1961,19.0535,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00177682402761649,"Tomato_60d_1_20_1A_60",20
426,438,14,0.8726,0.405,-6.6749,0.9306,0.4921,-6.8453,0.1887,0.199966422181325,0.4314,0.3922,0.1961,19.063,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.0018334076533828,"Tomato_60d_1_20_1A_60",20
421,439,11,1.0355,-0.1801,-6.7662,1.0168,-0.2031,-6.964,0.1887,0.200008824805307,0.4314,0.3922,0.1961,19.0662,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00183829438101591,"Tomato_60d_1_20_1A_60",20
25,440,17,-0.0145,-0.1301,-6.2845,-0.1838,-0.2036,-6.3614,0.1887,0.199945867674228,0.4314,0.3922,0.1961,19.0668,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00185343128493047,"Tomato_60d_1_20_1A_60",20
416,441,3,1.0079,0.5496,-7.2536,0.9912,0.5314,-7.4521,0.1887,0.200030947605614,0.4314,0.3922,0.1961,19.0777,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.0018547015018828,"Tomato_60d_1_20_1A_60",20
427,442,10,0.5155,1.3697,-7.7119,0.5074,1.3541,-7.9111,0.1887,0.19997402331303,0.4314,0.3922,0.1961,19.0782,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.0018023598433276,"Tomato_60d_1_20_1A_60",20
423,443,8,1.8728,-1.1861,-6.598,1.9121,-1.1821,-6.794,0.1887,0.199941216361209,0.4314,0.3922,0.1961,19.0871,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00183227357000163,"Tomato_60d_1_20_1A_60",20
428,444,7,-0.1236,-1.1967,-8.4462,-0.0889,-1.2061,-8.643,0.1887,0.200056716957968,0.4314,0.3922,0.1961,19.0959,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00178571123183775,"Tomato_60d_1_20_1A_60",20
429,445,16,-0.2818,-0.2091,-6.4016,-0.4112,-0.2526,-6.5477,0.1887,0.19995454483457,0.4314,0.3922,0.1961,19.1069,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00185147203682449,"Tomato_60d_1_20_1A_60",20
433,446,13,-1.201,1.3149,-7.0149,-1.2358,1.4114,-7.1867,0.1887,0.200096301814901,0.4314,0.3922,0.1961,19.1082,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00181024199983683,"Tomato_60d_1_20_1A_60",20
432,447,6,0.6865,-1.1428,-9.8397,0.6781,-1.1173,-10.0379,0.1887,0.200010124743724,0.4314,0.3922,0.1961,19.1231,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00172958700759587,"Tomato_60d_1_20_1A_60",20
153,448,0,0.2828,-0.1624,-23.0128,0.2754,-0.1572,-23.1429,0.1887,0.130413994647816,0.4314,0.3922,0.1961,19.1303,1,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00124021128493841,"Tomato_60d_1_20_1A_60",20
435,449,1,1.597,-0.7793,-11.8075,1.5707,-0.7786,-12.0058,0.1887,0.200037671452156,0.4314,0.3922,0.1961,19.1383,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.0016423784935692,"Tomato_60d_1_20_1A_60",20
438,450,14,0.9306,0.4921,-6.8453,0.9903,0.5808,-7.0143,0.1887,0.199981949185421,0.4314,0.3922,0.1961,19.143,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.0018305342797496,"Tomato_60d_1_20_1A_60",20
436,451,15,0.3319,-0.9852,-6.1569,0.3655,-1.1645,-6.2389,0.1887,0.200003624967149,0.4314,0.3922,0.1961,19.1507,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00184561286551355,"Tomato_60d_1_20_1A_60",20
440,452,17,-0.1838,-0.2036,-6.3614,-0.3491,-0.2826,-6.4418,0.1887,0.200073111636721,0.4314,0.3922,0.1961,19.1632,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00185210918517009,"Tomato_60d_1_20_1A_60",20
424,453,12,0.1947,0.7114,-6.0987,0.2751,0.7841,-6.2667,0.1887,0.199933613982242,0.4314,0.3922,0.1961,19.1665,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00185836134521959,"Tomato_60d_1_20_1A_60",20
437,454,2,0.42,1.403,-9.4066,0.4243,1.4085,-9.6065,0.1887,0.200021873803843,0.4314,0.3922,0.1961,19.1724,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00177529939361771,"Tomato_60d_1_20_1A_60",20
442,455,10,0.5074,1.3541,-7.9111,0.4899,1.3326,-8.1092,0.1887,0.200030272708907,0.4314,0.3922,0.1961,19.1725,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00180043507821989,"Tomato_60d_1_20_1A_60",20
431,456,4,1.889,-0.1408,-7.2779,1.904,-0.1245,-7.4767,0.1887,0.200030322701335,0.4314,0.3922,0.1961,19.1805,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00184457071304856,"Tomato_60d_1_20_1A_60",20
446,457,13,-1.2358,1.4114,-7.1867,-1.3066,1.4781,-7.3614,0.1887,0.19995404472028,0.4314,0.3922,0.1961,19.1854,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00180597902788058,"Tomato_60d_1_20_1A_60",20
439,458,11,1.0168,-0.2031,-6.964,1.031,-0.2177,-7.163,0.1887,0.200039496100145,0.4314,0.3922,0.1961,19.186,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00183664392980678,"Tomato_60d_1_20_1A_60",20
444,459,7,-0.0889,-1.2061,-8.643,-0.0609,-1.2116,-8.8409,0.1887,0.199946642882544,0.4314,0.3922,0.1961,19.1985,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00178258698310168,"Tomato_60d_1_20_1A_60",20
434,460,5,1.8306,0.1643,-6.2883,1.8353,0.1553,-6.488,0.1887,0.199957945578565,0.4314,0.3922,0.1961,19.215,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00186634996385413,"Tomato_60d_1_20_1A_60",20
443,461,8,1.9121,-1.1821,-6.794,1.9453,-1.2003,-6.9904,0.1887,0.200016099352028,0.4314,0.3922,0.1961,19.2155,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00183130774552601,"Tomato_60d_1_20_1A_60",20
447,462,6,0.6781,-1.1173,-10.0379,0.6976,-1.0942,-10.2356,0.1887,0.19999787498871,0.4314,0.3922,0.1961,19.2165,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00172714842725599,"Tomato_60d_1_20_1A_60",20
445,463,16,-0.4112,-0.2526,-6.5477,-0.5228,-0.2702,-6.7127,0.1887,0.199973298217537,0.4314,0.3922,0.1961,19.2177,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00184970017615699,"Tomato_60d_1_20_1A_60",20
430,464,9,0.3947,1.2653,-5.8866,0.4538,1.4004,-6.0217,0.1887,0.19999207484298,0.4314,0.3922,0.1961,19.2221,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00186589720563557,"Tomato_60d_1_20_1A_60",20
450,465,14,0.9903,0.5808,-7.0143,1.0715,0.6502,-7.1834,0.1887,0.200011524667954,0.4314,0.3922,0.1961,19.2236,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00182806413559687,"Tomato_60d_1_20_1A_60",20
449,466,1,1.5707,-0.7786,-12.0058,1.5605,-0.7473,-12.2031,0.1887,0.200027548102754,0.4314,0.3922,0.1961,19.2359,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00164032425658322,"Tomato_60d_1_20_1A_60",20
441,467,3,0.9912,0.5314,-7.4521,0.9744,0.5145,-7.6507,0.1887,0.200024523496495,0.4314,0.3922,0.1961,19.239,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00185324764050341,"Tomato_60d_1_20_1A_60",20
451,468,15,0.3655,-1.1645,-6.2389,0.3674,-1.3311,-6.3495,0.1887,0.19997882387893,0.4314,0.3922,0.1961,19.2589,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00184344477111368,"Tomato_60d_1_20_1A_60",20
452,469,17,-0.3491,-0.2826,-6.4418,-0.4916,-0.3706,-6.5511,0.1887,0.199991849833937,0.4314,0.3922,0.1961,19.2601,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00184913487637107,"Tomato_60d_1_20_1A_60",20
457,470,13,-1.3066,1.4781,-7.3614,-1.3788,1.5159,-7.544,0.1887,0.199961096216239,0.4314,0.3922,0.1961,19.2632,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00180333952375454,"Tomato_60d_1_20_1A_60",20
455,471,10,0.4899,1.3326,-8.1092,0.4984,1.3187,-8.3085,0.1887,0.199964871915045,0.4314,0.3922,0.1961,19.2674,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00179768653045963,"Tomato_60d_1_20_1A_60",20
454,472,2,0.4243,1.4085,-9.6065,0.4172,1.4004,-9.8062,0.1887,0.199990274763549,0.4314,0.3922,0.1961,19.2923,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00177341889845127,"Tomato_60d_1_20_1A_60",20
459,473,7,-0.0609,-1.2116,-8.8409,-0.057,-1.2191,-9.0407,0.1887,0.199978748870974,0.4314,0.3922,0.1961,19.3017,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00178099997132936,"Tomato_60d_1_20_1A_60",20
465,474,14,1.0715,0.6502,-7.1834,1.1519,0.7122,-7.3558,0.1887,0.200074786017629,0.4314,0.3922,0.1961,19.3048,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00182617540984698,"Tomato_60d_1_20_1A_60",20
458,475,11,1.031,-0.2177,-7.163,1.0194,-0.2171,-7.3626,0.1887,0.199937690293751,0.4314,0.3922,0.1961,19.3065,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00183405457933782,"Tomato_60d_1_20_1A_60",20
462,476,6,0.6976,-1.0942,-10.2356,0.7215,-1.0993,-10.4341,0.1887,0.199998674995612,0.4314,0.3922,0.1961,19.3106,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00172508281604181,"Tomato_60d_1_20_1A_60",20
463,477,16,-0.5228,-0.2702,-6.7127,-0.6176,-0.3007,-6.8862,0.1887,0.20004884403565,0.4314,0.3922,0.1961,19.3293,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00184873088917871,"Tomato_60d_1_20_1A_60",20
466,478,1,1.5605,-0.7473,-12.2031,1.5555,-0.7216,-12.4013,0.1887,0.1999218097157,0.4314,0.3922,0.1961,19.3345,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00163773447211314,"Tomato_60d_1_20_1A_60",20
456,479,4,1.904,-0.1245,-7.4767,1.9182,-0.1349,-7.6759,0.1887,0.199976098571805,0.4314,0.3922,0.1961,19.3353,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00184268464373556,"Tomato_60d_1_20_1A_60",20
470,480,13,-1.3788,1.5159,-7.544,-1.4227,1.5795,-7.7285,0.1887,0.200031047590119,0.4314,0.3922,0.1961,19.3416,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00180153732705044,"Tomato_60d_1_20_1A_60",20
461,481,8,1.9453,-1.2003,-6.9904,1.9762,-1.2081,-7.1879,0.1887,0.200054742508144,0.4314,0.3922,0.1961,19.345,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00183028457294508,"Tomato_60d_1_20_1A_60",20
154,482,0,0.2754,-0.1572,-23.1429,0.2681,-0.1601,-23.3313,0.1887,0.188563676247572,0.4314,0.3922,0.1961,19.347,1,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.0016230416520062,"Tomato_60d_1_20_1A_60",20
469,483,17,-0.4916,-0.3706,-6.5511,-0.6302,-0.4518,-6.6702,0.1887,0.199970522827741,0.4314,0.3922,0.1961,19.3575,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.0018469948380555,"Tomato_60d_1_20_1A_60",20
453,484,12,0.2751,0.7841,-6.2667,0.3537,0.85,-6.4384,0.1887,0.200004149956944,0.4314,0.3922,0.1961,19.3596,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00185789870621015,"Tomato_60d_1_20_1A_60",20
471,485,10,0.4984,1.3187,-8.3085,0.4909,1.3162,-8.5084,0.1887,0.200056267085037,0.4314,0.3922,0.1961,19.363,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00179661801334123,"Tomato_60d_1_20_1A_60",20
468,486,15,0.3674,-1.3311,-6.3495,0.3863,-1.4676,-6.4945,0.1887,0.200036146733535,0.4314,0.3922,0.1961,19.3679,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00184231092037828,"Tomato_60d_1_20_1A_60",20
27,487,18,-0.0109,-0.1436,-6.5094,-0.1944,-0.121,-6.5858,0.1887,0.200049918770291,0.4314,0.3922,0.1961,19.3823,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00185254538492747,"Tomato_60d_1_20_1A_60",20
474,488,14,1.1519,0.7122,-7.3558,1.2244,0.7655,-7.5343,0.1887,0.199898449218597,0.4314,0.3922,0.1961,19.3865,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00182237656665516,"Tomato_60d_1_20_1A_60",20
460,489,5,1.8353,0.1553,-6.488,1.8386,0.1482,-6.6879,0.1887,0.200053267906325,0.4314,0.3922,0.1961,19.3969,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00186611629849956,"Tomato_60d_1_20_1A_60",20
467,490,3,0.9744,0.5145,-7.6507,0.9777,0.4811,-7.8478,0.1887,0.19993714012159,0.4314,0.3922,0.1961,19.4016,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00185132357127884,"Tomato_60d_1_20_1A_60",20
476,491,6,0.7215,-1.0993,-10.4341,0.7216,-1.1119,-10.6336,0.1887,0.199897523746542,0.4314,0.3922,0.1961,19.4055,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00172239890276632,"Tomato_60d_1_20_1A_60",20
473,492,7,-0.057,-1.2191,-9.0407,-0.0649,-1.2319,-9.2402,0.1887,0.200066239030977,0.4314,0.3922,0.1961,19.4056,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00178017285144281,"Tomato_60d_1_20_1A_60",20
472,493,2,0.4172,1.4004,-9.8062,0.4013,1.3996,-10.0055,0.1887,0.199934839385235,0.4314,0.3922,0.1961,19.4132,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00177159496963267,"Tomato_60d_1_20_1A_60",20
464,494,9,0.4538,1.4004,-6.0217,0.4845,1.5312,-6.1699,0.1887,0.200035921774065,0.4314,0.3922,0.1961,19.4198,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00186546366378051,"Tomato_60d_1_20_1A_60",20
480,495,13,-1.4227,1.5795,-7.7285,-1.4445,1.6343,-7.9196,0.1887,0.199993724901558,0.4314,0.3922,0.1961,19.4205,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00179903962657519,"Tomato_60d_1_20_1A_60",20
475,496,11,1.0194,-0.2171,-7.3626,1.0109,-0.2156,-7.5625,0.1887,0.200086256399584,0.4314,0.3922,0.1961,19.4279,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00183403776289115,"Tomato_60d_1_20_1A_60",20
478,497,1,1.5555,-0.7216,-12.4013,1.5585,-0.6938,-12.5994,0.1887,0.200063614882865,0.4314,0.3922,0.1961,19.4342,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00163741884622488,"Tomato_60d_1_20_1A_60",20
477,498,16,-0.6176,-0.3007,-6.8862,-0.7082,-0.3295,-7.0622,0.1887,0.200034497024888,0.4314,0.3922,0.1961,19.4416,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00184720854491769,"Tomato_60d_1_20_1A_60",20
483,499,17,-0.6302,-0.4518,-6.6702,-0.7501,-0.5199,-6.815,0.1887,0.199951644154281,0.4314,0.3922,0.1961,19.4554,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00184515599691483,"Tomato_60d_1_20_1A_60",20
485,500,10,0.4909,1.3162,-8.5084,0.4837,1.3134,-8.7082,0.1887,0.199949293572145,0.4314,0.3922,0.1961,19.4591,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.0017940386323767,"Tomato_60d_1_20_1A_60",20
155,501,0,0.2681,-0.1601,-23.3313,0.2656,-0.1575,-23.4328,0.1887,0.101564068449429,0.4314,0.3922,0.1961,19.464,1,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.000975481771883378,"Tomato_60d_1_20_1A_60",20
488,502,14,1.2244,0.7655,-7.5343,1.2657,0.7788,-7.7296,0.1887,0.200061665493417,0.4314,0.3922,0.1961,19.4687,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.0018219481021458,"Tomato_60d_1_20_1A_60",20
481,503,8,1.9762,-1.2081,-7.1879,1.9979,-1.2128,-7.3866,0.1887,0.199936664971685,0.4314,0.3922,0.1961,19.4755,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00182810383199409,"Tomato_60d_1_20_1A_60",20
486,504,15,0.3863,-1.4676,-6.4945,0.3811,-1.601,-6.6434,0.1887,0.199984524401264,0.4314,0.3922,0.1961,19.4777,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00184045098044791,"Tomato_60d_1_20_1A_60",20
479,505,4,1.9182,-0.1349,-7.6759,1.9416,-0.1793,-7.8695,0.1887,0.199999699999775,0.4314,0.3922,0.1961,19.4914,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00184179350590811,"Tomato_60d_1_20_1A_60",20
495,506,13,-1.4445,1.6343,-7.9196,-1.4628,1.6854,-8.1121,0.1887,0.200005874913713,0.4314,0.3922,0.1961,19.5,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00179725829175925,"Tomato_60d_1_20_1A_60",20
491,507,6,0.7216,-1.1119,-10.6336,0.7191,-1.1134,-10.8336,0.1887,0.200021248871215,0.4314,0.3922,0.1961,19.5013,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.0017219117379996,"Tomato_60d_1_20_1A_60",20
492,508,7,-0.0649,-1.2319,-9.2402,-0.0807,-1.2471,-9.439,0.1887,0.200005299929777,0.4314,0.3922,0.1961,19.51,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00177829274512943,"Tomato_60d_1_20_1A_60",20
497,509,1,1.5585,-0.6938,-12.5994,1.5444,-0.6801,-12.7984,0.1887,0.199968747558214,0.4314,0.3922,0.1961,19.5351,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.0016354121009785,"Tomato_60d_1_20_1A_60",20
493,510,2,0.4013,1.3996,-10.0055,0.3869,1.3913,-10.2048,0.1887,0.199991849833938,0.4314,0.3922,0.1961,19.5351,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00177103414647257,"Tomato_60d_1_20_1A_60",20
487,511,18,-0.1944,-0.121,-6.5858,-0.3748,-0.0882,-6.6656,0.1887,0.199970097764641,0.4314,0.3922,0.1961,19.5365,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00185097021571075,"Tomato_60d_1_20_1A_60",20
496,512,11,1.0109,-0.2156,-7.5625,1.0142,-0.2234,-7.7623,0.1887,0.199979423941564,0.4314,0.3922,0.1961,19.5502,2,NA,"Tomato_60d_1",5.68015974829265e-05,0.0178901749759512,0.00183195553761592,"Tomato_60d_1_20_1A_60",20
